,DATE,USER,SLEEP,HEART,STEP,HEIGHT,WEIGHT
155,2021-05-31 02:35:00,0,,,,71,140
156,2021-05-31 02:36:00,0,,,,71,140
157,2021-05-31 02:37:00,0,,,,71,140
158,2021-05-31 02:38:00,0,,,,71,140
159,2021-05-31 02:39:00,0,,,,71,140
160,2021-05-31 02:40:00,0,,,,71,140
161,2021-05-31 02:41:00,0,,,,71,140
162,2021-05-31 02:42:00,0,,,,71,140
163,2021-05-31 02:43:00,0,,,,71,140
164,2021-05-31 02:44:00,0,,,,71,140
165,2021-05-31 02:45:00,0,,,,71,140
166,2021-05-31 02:46:00,0,,,,71,140
167,2021-05-31 02:47:00,0,,,,71,140
168,2021-05-31 02:48:00,0,,,,71,140
169,2021-05-31 02:49:00,0,,,,71,140
170,2021-05-31 02:50:00,0,,,,71,140
171,2021-05-31 02:51:00,0,,,,71,140
172,2021-05-31 02:52:00,0,,,,71,140
173,2021-05-31 02:53:00,0,,,,71,140
174,2021-05-31 02:54:00,0,,,,71,140
175,2021-05-31 02:55:00,0,,,,71,140
176,2021-05-31 02:56:00,0,,,,71,140
177,2021-05-31 02:57:00,0,,,,71,140
178,2021-05-31 02:58:00,0,,,,71,140
179,2021-05-31 02:59:00,0,,,,71,140
180,2021-05-31 03:00:00,0,,,,71,140
181,2021-05-31 03:01:00,0,,,,71,140
182,2021-05-31 03:02:00,0,,,,71,140
183,2021-05-31 03:03:00,0,,,,71,140
184,2021-05-31 03:04:00,0,,,,71,140
185,2021-05-31 03:05:00,0,,,,71,140
186,2021-05-31 03:06:00,0,,,,71,140
187,2021-05-31 03:07:00,0,,,,71,140
188,2021-05-31 03:08:00,0,,,,71,140
189,2021-05-31 03:09:00,0,,,,71,140
190,2021-05-31 03:10:00,0,,,,71,140
191,2021-05-31 03:11:00,0,,,,71,140
192,2021-05-31 03:12:00,0,,,,71,140
193,2021-05-31 03:13:00,0,,,,71,140
194,2021-05-31 03:14:00,0,,,,71,140
195,2021-05-31 03:15:00,0,,,,71,140
196,2021-05-31 03:16:00,0,,,,71,140
197,2021-05-31 03:17:00,0,,,,71,140
198,2021-05-31 03:18:00,0,,,,71,140
199,2021-05-31 03:19:00,0,,,,71,140
200,2021-05-31 03:20:00,0,,,,71,140
201,2021-05-31 03:21:00,0,,,,71,140
202,2021-05-31 03:22:00,0,,,,71,140
203,2021-05-31 03:23:00,0,,,,71,140
204,2021-05-31 03:24:00,0,,,,71,140
205,2021-05-31 03:25:00,0,,,,71,140
206,2021-05-31 03:26:00,0,,,,71,140
207,2021-05-31 03:27:00,0,,,,71,140
208,2021-05-31 03:28:00,0,,,,71,140
209,2021-05-31 03:29:00,0,,,,71,140
210,2021-05-31 03:30:00,0,,,,71,140
211,2021-05-31 03:31:00,0,,,,71,140
212,2021-05-31 03:32:00,0,,,,71,140
213,2021-05-31 03:33:00,0,,,,71,140
214,2021-05-31 03:34:00,0,,,,71,140
215,2021-05-31 03:35:00,0,,,,71,140
216,2021-05-31 03:36:00,0,,,,71,140
217,2021-05-31 03:37:00,0,,,,71,140
218,2021-05-31 03:38:00,0,,,,71,140
219,2021-05-31 03:39:00,0,,,,71,140
220,2021-05-31 03:40:00,0,,,,71,140
221,2021-05-31 03:41:00,0,,,,71,140
222,2021-05-31 03:42:00,0,,,,71,140
223,2021-05-31 03:43:00,0,,,,71,140
224,2021-05-31 03:44:00,0,,,,71,140
225,2021-05-31 03:45:00,0,,,,71,140
226,2021-05-31 03:46:00,0,,,,71,140
227,2021-05-31 03:47:00,0,,,,71,140
228,2021-05-31 03:48:00,0,,,,71,140
229,2021-05-31 03:49:00,0,,,,71,140
230,2021-05-31 03:50:00,0,,,,71,140
231,2021-05-31 03:51:00,0,,,,71,140
232,2021-05-31 03:52:00,0,,,,71,140
233,2021-05-31 03:53:00,0,,,,71,140
234,2021-05-31 03:54:00,0,,,,71,140
235,2021-05-31 03:55:00,0,,,,71,140
236,2021-05-31 03:56:00,0,,,,71,140
237,2021-05-31 03:57:00,0,,,,71,140
238,2021-05-31 03:58:00,0,,,,71,140
239,2021-05-31 03:59:00,0,,,,71,140
240,2021-05-31 04:00:00,0,,,,71,140
241,2021-05-31 04:01:00,0,,,,71,140
242,2021-05-31 04:02:00,0,,,,71,140
243,2021-05-31 04:03:00,0,,,,71,140
244,2021-05-31 04:04:00,0,,,,71,140
245,2021-05-31 04:05:00,0,,,,71,140
246,2021-05-31 04:06:00,0,,,,71,140
247,2021-05-31 04:07:00,0,,,,71,140
248,2021-05-31 04:08:00,0,,,,71,140
249,2021-05-31 04:09:00,0,,,,71,140
250,2021-05-31 04:10:00,0,,,,71,140
251,2021-05-31 04:11:00,0,,,,71,140
252,2021-05-31 04:12:00,0,,,,71,140
253,2021-05-31 04:13:00,0,,,,71,140
254,2021-05-31 04:14:00,0,,,,71,140
255,2021-05-31 04:15:00,0,,,,71,140
256,2021-05-31 04:16:00,0,,,,71,140
257,2021-05-31 04:17:00,0,,,,71,140
258,2021-05-31 04:18:00,0,,,,71,140
259,2021-05-31 04:19:00,0,,,,71,140
260,2021-05-31 04:20:00,0,,,,71,140
261,2021-05-31 04:21:00,0,,,,71,140
262,2021-05-31 04:22:00,0,,,,71,140
263,2021-05-31 04:23:00,0,,,,71,140
264,2021-05-31 04:24:00,0,,,,71,140
265,2021-05-31 04:25:00,0,,,,71,140
266,2021-05-31 04:26:00,0,,,,71,140
267,2021-05-31 04:27:00,0,,,,71,140
268,2021-05-31 04:28:00,0,,,,71,140
269,2021-05-31 04:29:00,0,,,,71,140
270,2021-05-31 04:30:00,0,,,,71,140
271,2021-05-31 04:31:00,0,,,,71,140
272,2021-05-31 04:32:00,0,,,,71,140
273,2021-05-31 04:33:00,0,,,,71,140
274,2021-05-31 04:34:00,0,,,,71,140
275,2021-05-31 04:35:00,0,,,,71,140
276,2021-05-31 04:36:00,0,,,,71,140
277,2021-05-31 04:37:00,0,,,,71,140
278,2021-05-31 04:38:00,0,,,,71,140
279,2021-05-31 04:39:00,0,,,,71,140
280,2021-05-31 04:40:00,0,,,,71,140
281,2021-05-31 04:41:00,0,,,,71,140
282,2021-05-31 04:42:00,0,,,,71,140
283,2021-05-31 04:43:00,0,,,,71,140
284,2021-05-31 04:44:00,0,,,,71,140
285,2021-05-31 04:45:00,0,,,,71,140
286,2021-05-31 04:46:00,0,,,,71,140
287,2021-05-31 04:47:00,0,,,,71,140
288,2021-05-31 04:48:00,0,,,,71,140
289,2021-05-31 04:49:00,0,,,,71,140
290,2021-05-31 04:50:00,0,,,,71,140
291,2021-05-31 04:51:00,0,,,,71,140
292,2021-05-31 04:52:00,0,,,,71,140
293,2021-05-31 04:53:00,0,,,,71,140
294,2021-05-31 04:54:00,0,,,,71,140
295,2021-05-31 04:55:00,0,,,,71,140
296,2021-05-31 04:56:00,0,,,,71,140
297,2021-05-31 04:57:00,0,,,,71,140
298,2021-05-31 04:58:00,0,,,,71,140
299,2021-05-31 04:59:00,0,,,,71,140
300,2021-05-31 05:00:00,0,,,,71,140
301,2021-05-31 05:01:00,0,,,,71,140
302,2021-05-31 05:02:00,0,,,,71,140
303,2021-05-31 05:03:00,0,,,,71,140
304,2021-05-31 05:04:00,0,,,,71,140
305,2021-05-31 05:05:00,0,,,,71,140
306,2021-05-31 05:06:00,0,,,,71,140
307,2021-05-31 05:07:00,0,,,,71,140
308,2021-05-31 05:08:00,0,,,,71,140
309,2021-05-31 05:09:00,0,,,,71,140
310,2021-05-31 05:10:00,0,,,,71,140
311,2021-05-31 05:11:00,0,,,,71,140
312,2021-05-31 05:12:00,0,,,,71,140
313,2021-05-31 05:13:00,0,,,,71,140
314,2021-05-31 05:14:00,0,,,,71,140
315,2021-05-31 05:15:00,0,,,,71,140
316,2021-05-31 05:16:00,0,,,,71,140
317,2021-05-31 05:17:00,0,,,,71,140
318,2021-05-31 05:18:00,0,,,,71,140
319,2021-05-31 05:19:00,0,,,,71,140
320,2021-05-31 05:20:00,0,,,,71,140
321,2021-05-31 05:21:00,0,,,,71,140
322,2021-05-31 05:22:00,0,,,,71,140
323,2021-05-31 05:23:00,0,,,,71,140
324,2021-05-31 05:24:00,0,,,,71,140
325,2021-05-31 05:25:00,0,,,,71,140
326,2021-05-31 05:26:00,0,,,,71,140
327,2021-05-31 05:27:00,0,,,,71,140
328,2021-05-31 05:28:00,0,,,,71,140
329,2021-05-31 05:29:00,0,,,,71,140
330,2021-05-31 05:30:00,0,,,,71,140
331,2021-05-31 05:31:00,0,,,,71,140
332,2021-05-31 05:32:00,0,,,,71,140
333,2021-05-31 05:33:00,0,,,,71,140
334,2021-05-31 05:34:00,0,,,,71,140
335,2021-05-31 05:35:00,0,,,,71,140
336,2021-05-31 05:36:00,0,,,,71,140
337,2021-05-31 05:37:00,0,,,,71,140
338,2021-05-31 05:38:00,0,,,,71,140
339,2021-05-31 05:39:00,0,,,,71,140
340,2021-05-31 05:40:00,0,,,,71,140
341,2021-05-31 05:41:00,0,,,,71,140
342,2021-05-31 05:42:00,0,,,,71,140
343,2021-05-31 05:43:00,0,,,,71,140
344,2021-05-31 05:44:00,0,,,,71,140
345,2021-05-31 05:45:00,0,,,,71,140
346,2021-05-31 05:46:00,0,,,,71,140
347,2021-05-31 05:47:00,0,,,,71,140
348,2021-05-31 05:48:00,0,,,,71,140
349,2021-05-31 05:49:00,0,,,,71,140
350,2021-05-31 05:50:00,0,,,,71,140
351,2021-05-31 05:51:00,0,,,,71,140
352,2021-05-31 05:52:00,0,,,,71,140
353,2021-05-31 05:53:00,0,,,,71,140
354,2021-05-31 05:54:00,0,,,,71,140
355,2021-05-31 05:55:00,0,,,,71,140
356,2021-05-31 05:56:00,0,,,,71,140
357,2021-05-31 05:57:00,0,,,,71,140
358,2021-05-31 05:58:00,0,,,,71,140
359,2021-05-31 05:59:00,0,,,,71,140
360,2021-05-31 06:00:00,0,,,,71,140
361,2021-05-31 06:01:00,0,,,,71,140
362,2021-05-31 06:02:00,0,,,,71,140
363,2021-05-31 06:03:00,0,,,,71,140
364,2021-05-31 06:04:00,0,,,,71,140
365,2021-05-31 06:05:00,0,,,,71,140
366,2021-05-31 06:06:00,0,,,,71,140
367,2021-05-31 06:07:00,0,,,,71,140
368,2021-05-31 06:08:00,0,,,,71,140
369,2021-05-31 06:09:00,0,,,,71,140
370,2021-05-31 06:10:00,0,,,,71,140
371,2021-05-31 06:11:00,0,,,,71,140
372,2021-05-31 06:12:00,0,,,,71,140
373,2021-05-31 06:13:00,0,,,,71,140
374,2021-05-31 06:14:00,0,,,,71,140
375,2021-05-31 06:15:00,0,,,,71,140
376,2021-05-31 06:16:00,0,,,,71,140
377,2021-05-31 06:17:00,0,,,,71,140
378,2021-05-31 06:18:00,0,,,,71,140
379,2021-05-31 06:19:00,0,,,,71,140
380,2021-05-31 06:20:00,0,,,,71,140
381,2021-05-31 06:21:00,0,,,,71,140
382,2021-05-31 06:22:00,0,,,,71,140
383,2021-05-31 06:23:00,0,,,,71,140
384,2021-05-31 06:24:00,0,,,,71,140
385,2021-05-31 06:25:00,0,,,,71,140
386,2021-05-31 06:26:00,0,,,,71,140
387,2021-05-31 06:27:00,0,,,,71,140
388,2021-05-31 06:28:00,0,,,,71,140
389,2021-05-31 06:29:00,0,,,,71,140
390,2021-05-31 06:30:00,0,,,,71,140
391,2021-05-31 06:31:00,0,,,,71,140
392,2021-05-31 06:32:00,0,,,,71,140
393,2021-05-31 06:33:00,0,,,,71,140
394,2021-05-31 06:34:00,0,,,,71,140
395,2021-05-31 06:35:00,0,,,,71,140
396,2021-05-31 06:36:00,0,,,,71,140
397,2021-05-31 06:37:00,0,,,,71,140
398,2021-05-31 06:38:00,0,,,,71,140
399,2021-05-31 06:39:00,0,,,,71,140
400,2021-05-31 06:40:00,0,,,,71,140
401,2021-05-31 06:41:00,0,,,,71,140
402,2021-05-31 06:42:00,0,,,,71,140
403,2021-05-31 06:43:00,0,,,,71,140
404,2021-05-31 06:44:00,0,,,,71,140
405,2021-05-31 06:45:00,0,,,,71,140
406,2021-05-31 06:46:00,0,,,,71,140
407,2021-05-31 06:47:00,0,,,,71,140
408,2021-05-31 06:48:00,0,,,,71,140
409,2021-05-31 06:49:00,0,,,,71,140
410,2021-05-31 06:50:00,0,,,,71,140
411,2021-05-31 06:51:00,0,,,,71,140
412,2021-05-31 06:52:00,0,,,,71,140
413,2021-05-31 06:53:00,0,,,,71,140
414,2021-05-31 06:54:00,0,,,,71,140
415,2021-05-31 06:55:00,0,,,,71,140
416,2021-05-31 06:56:00,0,,,,71,140
417,2021-05-31 06:57:00,0,,,,71,140
418,2021-05-31 06:58:00,0,,,,71,140
419,2021-05-31 06:59:00,0,,,,71,140
420,2021-05-31 07:00:00,0,,,,71,140
421,2021-05-31 07:01:00,0,,,,71,140
422,2021-05-31 07:02:00,0,,,,71,140
423,2021-05-31 07:03:00,0,,,,71,140
424,2021-05-31 07:04:00,0,,,,71,140
425,2021-05-31 07:05:00,0,,,,71,140
426,2021-05-31 07:06:00,0,,,,71,140
427,2021-05-31 07:07:00,0,,,,71,140
428,2021-05-31 07:08:00,0,,,,71,140
429,2021-05-31 07:09:00,0,,,,71,140
430,2021-05-31 07:10:00,0,,,,71,140
431,2021-05-31 07:11:00,0,,,,71,140
432,2021-05-31 07:12:00,0,,,,71,140
433,2021-05-31 07:13:00,0,,,,71,140
434,2021-05-31 07:14:00,0,,,,71,140
435,2021-05-31 07:15:00,0,,,,71,140
436,2021-05-31 07:16:00,0,,,,71,140
437,2021-05-31 07:17:00,0,,,,71,140
438,2021-05-31 07:18:00,0,,,,71,140
439,2021-05-31 07:19:00,0,,,,71,140
440,2021-05-31 07:20:00,0,,,,71,140
441,2021-05-31 07:21:00,0,,,,71,140
442,2021-05-31 07:22:00,0,,,,71,140
443,2021-05-31 07:23:00,0,,,,71,140
444,2021-05-31 07:24:00,0,,,,71,140
445,2021-05-31 07:25:00,0,,,,71,140
446,2021-05-31 07:26:00,0,,,,71,140
447,2021-05-31 07:27:00,0,,,,71,140
448,2021-05-31 07:28:00,0,,,,71,140
449,2021-05-31 07:29:00,0,,,,71,140
450,2021-05-31 07:30:00,0,,,,71,140
451,2021-05-31 07:31:00,0,,,,71,140
452,2021-05-31 07:32:00,0,,,,71,140
453,2021-05-31 07:33:00,0,,,,71,140
454,2021-05-31 07:34:00,0,,,,71,140
455,2021-05-31 07:35:00,0,,,,71,140
456,2021-05-31 07:36:00,0,,,,71,140
457,2021-05-31 07:37:00,0,,,,71,140
458,2021-05-31 07:38:00,0,,,,71,140
459,2021-05-31 07:39:00,0,,,,71,140
460,2021-05-31 07:40:00,0,,,,71,140
461,2021-05-31 07:41:00,0,,,,71,140
462,2021-05-31 07:42:00,0,,,,71,140
463,2021-05-31 07:43:00,0,,,,71,140
464,2021-05-31 07:44:00,0,,,,71,140
465,2021-05-31 07:45:00,0,,,,71,140
466,2021-05-31 07:46:00,0,,,,71,140
467,2021-05-31 07:47:00,0,,,,71,140
468,2021-05-31 07:48:00,0,,,,71,140
469,2021-05-31 07:49:00,0,,,,71,140
470,2021-05-31 07:50:00,0,,,,71,140
471,2021-05-31 07:51:00,0,,,,71,140
472,2021-05-31 07:52:00,0,,,,71,140
473,2021-05-31 07:53:00,0,,,,71,140
474,2021-05-31 07:54:00,0,,,,71,140
475,2021-05-31 07:55:00,0,,,,71,140
476,2021-05-31 07:56:00,0,,,,71,140
477,2021-05-31 07:57:00,0,,,,71,140
478,2021-05-31 07:58:00,0,,,,71,140
479,2021-05-31 07:59:00,0,,,,71,140
480,2021-05-31 08:00:00,0,,,,71,140
481,2021-05-31 08:01:00,0,,,,71,140
482,2021-05-31 08:02:00,0,,,,71,140
483,2021-05-31 08:03:00,0,,,,71,140
484,2021-05-31 08:04:00,0,,,,71,140
485,2021-05-31 08:05:00,0,,,,71,140
486,2021-05-31 08:06:00,0,,,,71,140
487,2021-05-31 08:07:00,0,,,,71,140
488,2021-05-31 08:08:00,0,,,,71,140
489,2021-05-31 08:09:00,0,,,,71,140
490,2021-05-31 08:10:00,0,,,,71,140
491,2021-05-31 08:11:00,0,,,,71,140
492,2021-05-31 08:12:00,0,,,,71,140
493,2021-05-31 08:13:00,0,,,,71,140
494,2021-05-31 08:14:00,0,,,,71,140
495,2021-05-31 08:15:00,0,,,,71,140
496,2021-05-31 08:16:00,0,,,,71,140
497,2021-05-31 08:17:00,0,,,,71,140
498,2021-05-31 08:18:00,0,,,,71,140
499,2021-05-31 08:19:00,0,,,,71,140
500,2021-05-31 08:20:00,0,,,,71,140
501,2021-05-31 08:21:00,0,,,,71,140
502,2021-05-31 08:22:00,0,,,,71,140
503,2021-05-31 08:23:00,0,,,,71,140
504,2021-05-31 08:24:00,0,,,,71,140
505,2021-05-31 08:25:00,0,,,,71,140
506,2021-05-31 08:26:00,0,,,,71,140
507,2021-05-31 08:27:00,0,,,,71,140
508,2021-05-31 08:28:00,0,,,,71,140
509,2021-05-31 08:29:00,0,,,,71,140
510,2021-05-31 08:30:00,0,,,,71,140
511,2021-05-31 08:31:00,0,,,,71,140
512,2021-05-31 08:32:00,0,,,,71,140
513,2021-05-31 08:33:00,0,,,,71,140
514,2021-05-31 08:34:00,0,,,,71,140
515,2021-05-31 08:35:00,0,,,,71,140
516,2021-05-31 08:36:00,0,,,,71,140
517,2021-05-31 08:37:00,0,,,,71,140
518,2021-05-31 08:38:00,0,,,,71,140
519,2021-05-31 08:39:00,0,,,,71,140
520,2021-05-31 08:40:00,0,,,,71,140
521,2021-05-31 08:41:00,0,,,,71,140
522,2021-05-31 08:42:00,0,,,,71,140
523,2021-05-31 08:43:00,0,,,,71,140
524,2021-05-31 08:44:00,0,,,,71,140
525,2021-05-31 08:45:00,0,,,,71,140
526,2021-05-31 08:46:00,0,,,,71,140
527,2021-05-31 08:47:00,0,,,,71,140
528,2021-05-31 08:48:00,0,,,,71,140
529,2021-05-31 08:49:00,0,,,,71,140
530,2021-05-31 08:50:00,0,,,,71,140
531,2021-05-31 08:51:00,0,,,,71,140
532,2021-05-31 08:52:00,0,,,,71,140
533,2021-05-31 08:53:00,0,,,,71,140
534,2021-05-31 08:54:00,0,,,,71,140
535,2021-05-31 08:55:00,0,,,,71,140
536,2021-05-31 08:56:00,0,,,,71,140
537,2021-05-31 08:57:00,0,,,,71,140
538,2021-05-31 08:58:00,0,,,,71,140
539,2021-05-31 08:59:00,0,,,,71,140
540,2021-05-31 09:00:00,0,,,,71,140
541,2021-05-31 09:01:00,0,,,,71,140
542,2021-05-31 09:02:00,0,,,,71,140
543,2021-05-31 09:03:00,0,,,,71,140
544,2021-05-31 09:04:00,0,,,,71,140
545,2021-05-31 09:05:00,0,,,,71,140
546,2021-05-31 09:06:00,0,,,,71,140
547,2021-05-31 09:07:00,0,,,,71,140
548,2021-05-31 09:08:00,0,,,,71,140
549,2021-05-31 09:09:00,0,,,,71,140
550,2021-05-31 09:10:00,0,,,,71,140
551,2021-05-31 09:11:00,0,,,,71,140
552,2021-05-31 09:12:00,0,,,,71,140
553,2021-05-31 09:13:00,0,,,,71,140
554,2021-05-31 09:14:00,0,,,,71,140
555,2021-05-31 09:15:00,0,,,,71,140
556,2021-05-31 09:16:00,0,,,,71,140
557,2021-05-31 09:17:00,0,,,,71,140
558,2021-05-31 09:18:00,0,,,,71,140
559,2021-05-31 09:19:00,0,,,,71,140
560,2021-05-31 09:20:00,0,,,,71,140
561,2021-05-31 09:21:00,0,,,,71,140
562,2021-05-31 09:22:00,0,,,,71,140
563,2021-05-31 09:23:00,0,,,,71,140
564,2021-05-31 09:24:00,0,,,,71,140
565,2021-05-31 09:25:00,0,,,,71,140
566,2021-05-31 09:26:00,0,,,,71,140
567,2021-05-31 09:27:00,0,,,,71,140
568,2021-05-31 09:28:00,0,,,,71,140
569,2021-05-31 09:29:00,0,,,,71,140
570,2021-05-31 09:30:00,0,,,,71,140
571,2021-05-31 09:31:00,0,,,,71,140
572,2021-05-31 09:32:00,0,,,,71,140
573,2021-05-31 09:33:00,0,,,,71,140
574,2021-05-31 09:34:00,0,,,,71,140
575,2021-05-31 09:35:00,0,,,,71,140
576,2021-05-31 09:36:00,0,,,,71,140
577,2021-05-31 09:37:00,0,,,,71,140
578,2021-05-31 09:38:00,0,,,,71,140
579,2021-05-31 09:39:00,0,,,,71,140
