,DATE,USER,SLEEP,HEART,STEP
0,2016-03-13 20:49:00,2022484408,1,,
1,2016-03-13 20:50:00,2022484408,1,,
2,2016-03-13 20:51:00,2022484408,1,,
3,2016-03-13 20:52:00,2022484408,1,,
4,2016-03-13 20:53:00,2022484408,1,,
5,2016-03-13 20:54:00,2022484408,1,,
6,2016-03-13 20:55:00,2022484408,1,,
7,2016-03-13 20:56:00,2022484408,1,,
8,2016-03-13 20:57:00,2022484408,1,,
9,2016-03-13 20:58:00,2022484408,1,,
10,2016-03-13 20:59:00,2022484408,1,,
11,2016-03-13 21:00:00,2022484408,1,,
12,2016-03-13 21:01:00,2022484408,1,,
13,2016-03-13 21:02:00,2022484408,1,,
14,2016-03-13 21:03:00,2022484408,1,,
15,2016-03-13 21:04:00,2022484408,1,,
16,2016-03-13 21:05:00,2022484408,1,,
17,2016-03-13 21:06:00,2022484408,1,,
18,2016-03-13 21:07:00,2022484408,1,,
19,2016-03-13 21:08:00,2022484408,1,,
20,2016-03-13 21:09:00,2022484408,1,,
21,2016-03-13 21:10:00,2022484408,1,,
22,2016-03-13 21:11:00,2022484408,1,,
23,2016-03-13 21:12:00,2022484408,1,,
24,2016-03-13 21:13:00,2022484408,1,,
25,2016-03-13 21:14:00,2022484408,1,,
26,2016-03-13 21:15:00,2022484408,1,,
27,2016-03-13 21:16:00,2022484408,1,,
28,2016-03-13 21:17:00,2022484408,1,,
29,2016-03-13 21:18:00,2022484408,1,,
30,2016-03-13 21:19:00,2022484408,1,,
31,2016-03-13 21:20:00,2022484408,1,,
32,2016-03-13 21:21:00,2022484408,1,,
33,2016-03-13 21:22:00,2022484408,1,,
34,2016-03-13 21:23:00,2022484408,1,,
35,2016-03-13 21:24:00,2022484408,1,,
36,2016-03-13 21:25:00,2022484408,1,,
37,2016-03-13 21:26:00,2022484408,1,,
38,2016-03-13 21:27:00,2022484408,1,,
39,2016-03-13 21:28:00,2022484408,1,,
40,2016-03-13 21:29:00,2022484408,1,,
