,DATE,USER,SLEEP,HEART,STEP
52326,2016-04-17 05:37:00,2026352035,0,65,0
52327,2016-04-17 05:38:00,2026352035,0,65,0
52328,2016-04-17 05:39:00,2026352035,0,66,0
52329,2016-04-17 05:40:00,2026352035,0,69,0
52330,2016-04-17 05:41:00,2026352035,0,67,0
52331,2016-04-17 05:42:00,2026352035,0,68,0
52332,2016-04-17 05:43:00,2026352035,0,68,0
52333,2016-04-17 05:44:00,2026352035,0,68,0
52334,2016-04-17 05:45:00,2026352035,0,65,0
52335,2016-04-17 05:46:00,2026352035,0,65,0
52336,2016-04-17 05:47:00,2026352035,0,67,0
52337,2016-04-17 05:48:00,2026352035,0,66,0
52338,2016-04-17 05:49:00,2026352035,0,67,0
52339,2016-04-17 05:50:00,2026352035,0,67,0
52340,2016-04-17 05:51:00,2026352035,0,68,0
52341,2016-04-17 05:52:00,2026352035,0,68,0
52342,2016-04-17 05:53:00,2026352035,0,68,0
52343,2016-04-17 05:54:00,2026352035,0,67,0
52344,2016-04-17 05:55:00,2026352035,0,67,0
52345,2016-04-17 05:56:00,2026352035,0,67,0
52346,2016-04-17 05:57:00,2026352035,0,70,0
52347,2016-04-17 05:58:00,2026352035,0,71,0
52348,2016-04-17 05:59:00,2026352035,0,72,0
52349,2016-04-17 06:00:00,2026352035,0,72,0
52350,2016-04-17 06:01:00,2026352035,0,72,0
52351,2016-04-17 06:02:00,2026352035,0,70,0
52352,2016-04-17 06:03:00,2026352035,0,69,0
52353,2016-04-17 06:04:00,2026352035,0,73,5
52354,2016-04-17 06:05:00,2026352035,0,73,27
52355,2016-04-17 06:06:00,2026352035,0,73,29
52356,2016-04-17 06:07:00,2026352035,0,73,12
52357,2016-04-17 06:08:00,2026352035,0,74,0
52358,2016-04-17 06:09:00,2026352035,0,74,5
52359,2016-04-17 06:10:00,2026352035,0,74,0
52360,2016-04-17 06:11:00,2026352035,0,74,0
52361,2016-04-17 06:12:00,2026352035,0,74,0
52362,2016-04-17 06:13:00,2026352035,0,74,0
52363,2016-04-17 06:14:00,2026352035,0,74,0
52364,2016-04-17 06:15:00,2026352035,0,74,20
52365,2016-04-17 06:16:00,2026352035,0,74,0
52366,2016-04-17 06:17:00,2026352035,0,74,4
52367,2016-04-17 06:18:00,2026352035,0,74,0
52368,2016-04-17 06:19:00,2026352035,0,74,0
52369,2016-04-17 06:20:00,2026352035,0,74,0
52370,2016-04-17 06:21:00,2026352035,0,74,15
52371,2016-04-17 06:22:00,2026352035,0,74,15
52372,2016-04-17 06:23:00,2026352035,0,74,35
52373,2016-04-17 06:24:00,2026352035,0,74,19
52374,2016-04-17 06:25:00,2026352035,0,74,0
52376,2016-04-17 06:27:00,2026352035,0,76,0
52377,2016-04-17 06:28:00,2026352035,0,79,0
64086,2016-04-25 09:37:00,2026352035,0,91,11
64087,2016-04-25 09:38:00,2026352035,0,99,0
64088,2016-04-25 09:39:00,2026352035,0,103,0
64089,2016-04-25 09:40:00,2026352035,0,102,0
64090,2016-04-25 09:41:00,2026352035,0,104,0
64091,2016-04-25 09:42:00,2026352035,0,104,7
64092,2016-04-25 09:43:00,2026352035,0,102,7
64093,2016-04-25 09:44:00,2026352035,0,104,0
64094,2016-04-25 09:45:00,2026352035,0,103,0
64095,2016-04-25 09:46:00,2026352035,0,109,0
64096,2016-04-25 09:47:00,2026352035,0,109,0
64097,2016-04-25 09:48:00,2026352035,0,103,0
64098,2016-04-25 09:49:00,2026352035,0,101,0
64099,2016-04-25 09:50:00,2026352035,0,102,0
64100,2016-04-25 09:51:00,2026352035,0,107,0
64101,2016-04-25 09:52:00,2026352035,0,109,0
64102,2016-04-25 09:53:00,2026352035,0,109,0
64103,2016-04-25 09:54:00,2026352035,0,106,0
64104,2016-04-25 09:55:00,2026352035,0,107,0
64105,2016-04-25 09:56:00,2026352035,0,112,0
64106,2016-04-25 09:57:00,2026352035,0,111,0
64107,2016-04-25 09:58:00,2026352035,0,109,0
64108,2016-04-25 09:59:00,2026352035,0,108,0
64109,2016-04-25 10:00:00,2026352035,0,107,0
64110,2016-04-25 10:01:00,2026352035,0,100,0
64111,2016-04-25 10:02:00,2026352035,0,105,0
64112,2016-04-25 10:03:00,2026352035,0,99,0
64113,2016-04-25 10:04:00,2026352035,0,89,0
64114,2016-04-25 10:05:00,2026352035,0,88,0
64115,2016-04-25 10:06:00,2026352035,0,90,0
64116,2016-04-25 10:07:00,2026352035,0,90,0
64117,2016-04-25 10:08:00,2026352035,0,97,0
64118,2016-04-25 10:09:00,2026352035,0,102,0
64119,2016-04-25 10:10:00,2026352035,0,102,12
64120,2016-04-25 10:11:00,2026352035,0,96,0
64121,2016-04-25 10:12:00,2026352035,0,95,0
64122,2016-04-25 10:13:00,2026352035,0,97,0
64123,2016-04-25 10:14:00,2026352035,0,97,0
64124,2016-04-25 10:15:00,2026352035,0,97,0
64125,2016-04-25 10:16:00,2026352035,0,97,0
64126,2016-04-25 10:17:00,2026352035,0,94,0
64127,2016-04-25 10:18:00,2026352035,0,93,0
64128,2016-04-25 10:19:00,2026352035,0,94,0
64129,2016-04-25 10:20:00,2026352035,0,96,0
64130,2016-04-25 10:21:00,2026352035,0,100,7
64131,2016-04-25 10:22:00,2026352035,0,94,0
64132,2016-04-25 10:23:00,2026352035,0,92,0
64133,2016-04-25 10:24:00,2026352035,0,100,4
64134,2016-04-25 10:25:00,2026352035,0,98,0
64135,2016-04-25 10:26:00,2026352035,0,91,7
64136,2016-04-25 10:27:00,2026352035,0,91,0
64137,2016-04-25 10:28:00,2026352035,0,93,0
64138,2016-04-25 10:29:00,2026352035,0,94,5
64140,2016-04-25 10:31:00,2026352035,0,93,6
64141,2016-04-25 10:32:00,2026352035,0,92,0
64142,2016-04-25 10:33:00,2026352035,0,94,0
64143,2016-04-25 10:34:00,2026352035,0,97,0
64144,2016-04-25 10:35:00,2026352035,0,97,0
64145,2016-04-25 10:36:00,2026352035,0,97,0
64147,2016-04-25 10:38:00,2026352035,0,97,10
64148,2016-04-25 10:39:00,2026352035,0,96,0
64149,2016-04-25 10:40:00,2026352035,0,95,0
64150,2016-04-25 10:41:00,2026352035,0,95,0
64151,2016-04-25 10:42:00,2026352035,0,95,0
64152,2016-04-25 10:43:00,2026352035,0,95,0
64153,2016-04-25 10:44:00,2026352035,0,95,0
64154,2016-04-25 10:45:00,2026352035,0,95,0
64155,2016-04-25 10:46:00,2026352035,0,93,0
64156,2016-04-25 10:47:00,2026352035,0,93,0
64157,2016-04-25 10:48:00,2026352035,0,91,0
64158,2016-04-25 10:49:00,2026352035,0,84,0
64159,2016-04-25 10:50:00,2026352035,0,83,0
64160,2016-04-25 10:51:00,2026352035,0,91,30
64161,2016-04-25 10:52:00,2026352035,0,100,10
64162,2016-04-25 10:53:00,2026352035,0,100,0
64163,2016-04-25 10:54:00,2026352035,0,100,0
64164,2016-04-25 10:55:00,2026352035,0,98,0
64165,2016-04-25 10:56:00,2026352035,0,98,0
64166,2016-04-25 10:57:00,2026352035,0,97,0
64167,2016-04-25 10:58:00,2026352035,0,97,0
64168,2016-04-25 10:59:00,2026352035,0,98,29
64169,2016-04-25 11:00:00,2026352035,0,99,13
64170,2016-04-25 11:01:00,2026352035,0,103,44
64171,2016-04-25 11:02:00,2026352035,0,97,36
64172,2016-04-25 11:03:00,2026352035,0,97,17
64173,2016-04-25 11:04:00,2026352035,0,103,46
64174,2016-04-25 11:05:00,2026352035,0,120,84
64175,2016-04-25 11:06:00,2026352035,0,118,95
64176,2016-04-25 11:07:00,2026352035,0,112,26
64177,2016-04-25 11:08:00,2026352035,0,112,3
64178,2016-04-25 11:09:00,2026352035,0,108,0
64179,2016-04-25 11:10:00,2026352035,0,108,0
64180,2016-04-25 11:11:00,2026352035,0,108,22
64181,2016-04-25 11:12:00,2026352035,0,108,11
64182,2016-04-25 11:13:00,2026352035,0,108,0
64183,2016-04-25 11:14:00,2026352035,0,108,0
64184,2016-04-25 11:15:00,2026352035,0,108,12
64185,2016-04-25 11:16:00,2026352035,0,108,46
64186,2016-04-25 11:17:00,2026352035,0,108,0
64187,2016-04-25 11:18:00,2026352035,0,108,4
64188,2016-04-25 11:19:00,2026352035,0,108,0
64189,2016-04-25 11:20:00,2026352035,0,108,0
64190,2016-04-25 11:21:00,2026352035,0,108,0
64191,2016-04-25 11:22:00,2026352035,0,108,0
64192,2016-04-25 11:23:00,2026352035,0,108,0
64193,2016-04-25 11:24:00,2026352035,0,108,0
64194,2016-04-25 11:25:00,2026352035,0,108,0
64196,2016-04-25 11:27:00,2026352035,0,104,0
64197,2016-04-25 11:28:00,2026352035,0,93,0
74708,2016-05-02 18:39:00,2026352035,0,103,0
74709,2016-05-02 18:40:00,2026352035,0,108,56
74710,2016-05-02 18:41:00,2026352035,0,95,19
74711,2016-05-02 18:42:00,2026352035,0,90,0
74712,2016-05-02 18:43:00,2026352035,0,90,0
74713,2016-05-02 18:44:00,2026352035,0,89,0
74714,2016-05-02 18:45:00,2026352035,0,88,6
74715,2016-05-02 18:46:00,2026352035,0,89,0
74716,2016-05-02 18:47:00,2026352035,0,90,11
74717,2016-05-02 18:48:00,2026352035,0,96,33
74718,2016-05-02 18:49:00,2026352035,0,100,54
74719,2016-05-02 18:50:00,2026352035,0,93,41
74720,2016-05-02 18:51:00,2026352035,0,96,20
74721,2016-05-02 18:52:00,2026352035,0,101,39
74722,2016-05-02 18:53:00,2026352035,0,92,7
74723,2016-05-02 18:54:00,2026352035,0,77,10
74724,2016-05-02 18:55:00,2026352035,0,79,10
74725,2016-05-02 18:56:00,2026352035,0,78,0
74726,2016-05-02 18:57:00,2026352035,0,74,0
74727,2016-05-02 18:58:00,2026352035,0,74,0
74728,2016-05-02 18:59:00,2026352035,0,77,10
74729,2016-05-02 19:00:00,2026352035,0,76,0
74730,2016-05-02 19:01:00,2026352035,0,75,0
74731,2016-05-02 19:02:00,2026352035,0,75,8
74732,2016-05-02 19:03:00,2026352035,0,76,0
74733,2016-05-02 19:04:00,2026352035,0,83,0
74734,2016-05-02 19:05:00,2026352035,0,79,8
74735,2016-05-02 19:06:00,2026352035,0,75,18
74736,2016-05-02 19:07:00,2026352035,0,80,0
74737,2016-05-02 19:08:00,2026352035,0,82,0
74738,2016-05-02 19:09:00,2026352035,0,80,0
74739,2016-05-02 19:10:00,2026352035,0,80,0
74740,2016-05-02 19:11:00,2026352035,0,75,0
74741,2016-05-02 19:12:00,2026352035,0,71,0
74742,2016-05-02 19:13:00,2026352035,0,75,0
74743,2016-05-02 19:14:00,2026352035,0,77,0
74744,2016-05-02 19:15:00,2026352035,0,78,0
74745,2016-05-02 19:16:00,2026352035,0,81,0
74746,2016-05-02 19:17:00,2026352035,0,80,0
74747,2016-05-02 19:18:00,2026352035,0,78,0
74748,2016-05-02 19:19:00,2026352035,0,78,0
74749,2016-05-02 19:20:00,2026352035,0,78,4
74750,2016-05-02 19:21:00,2026352035,0,78,0
74751,2016-05-02 19:22:00,2026352035,0,78,0
74752,2016-05-02 19:23:00,2026352035,0,81,7
74753,2016-05-02 19:24:00,2026352035,0,84,0
74754,2016-05-02 19:25:00,2026352035,0,84,0
74755,2016-05-02 19:26:00,2026352035,0,83,0
74756,2016-05-02 19:27:00,2026352035,0,86,31
74757,2016-05-02 19:28:00,2026352035,0,86,0
74759,2016-05-02 19:30:00,2026352035,0,85,0
74760,2016-05-02 19:31:00,2026352035,0,91,0
74761,2016-05-02 19:32:00,2026352035,0,93,20
74762,2016-05-02 19:33:00,2026352035,0,93,13
74763,2016-05-02 19:34:00,2026352035,0,93,0
74764,2016-05-02 19:35:00,2026352035,0,93,0
74765,2016-05-02 19:36:00,2026352035,0,92,0
74766,2016-05-02 19:37:00,2026352035,0,92,0
74767,2016-05-02 19:38:00,2026352035,0,92,0
74768,2016-05-02 19:39:00,2026352035,0,92,0
74769,2016-05-02 19:40:00,2026352035,0,92,0
74770,2016-05-02 19:41:00,2026352035,0,92,0
74771,2016-05-02 19:42:00,2026352035,0,92,6
74772,2016-05-02 19:43:00,2026352035,0,92,0
74773,2016-05-02 19:44:00,2026352035,0,92,0
74775,2016-05-02 19:46:00,2026352035,0,92,0
74776,2016-05-02 19:47:00,2026352035,0,89,0
74777,2016-05-02 19:48:00,2026352035,0,86,0
74778,2016-05-02 19:49:00,2026352035,0,86,0
74779,2016-05-02 19:50:00,2026352035,0,86,0
74780,2016-05-02 19:51:00,2026352035,0,86,0
74782,2016-05-02 19:53:00,2026352035,0,84,6
74783,2016-05-02 19:54:00,2026352035,0,81,0
74784,2016-05-02 19:55:00,2026352035,0,79,0
74785,2016-05-02 19:56:00,2026352035,0,79,0
74786,2016-05-02 19:57:00,2026352035,0,79,0
74787,2016-05-02 19:58:00,2026352035,0,79,0
74789,2016-05-02 20:00:00,2026352035,0,79,0
74790,2016-05-02 20:01:00,2026352035,0,78,0
74791,2016-05-02 20:02:00,2026352035,0,78,0
74792,2016-05-02 20:03:00,2026352035,0,81,7
74793,2016-05-02 20:04:00,2026352035,0,81,10
74794,2016-05-02 20:05:00,2026352035,0,81,7
74795,2016-05-02 20:06:00,2026352035,0,80,0
74796,2016-05-02 20:07:00,2026352035,0,80,0
74797,2016-05-02 20:08:00,2026352035,0,80,0
74799,2016-05-02 20:10:00,2026352035,0,80,0
74800,2016-05-02 20:11:00,2026352035,0,74,0
74801,2016-05-02 20:12:00,2026352035,0,73,0
74802,2016-05-02 20:13:00,2026352035,0,73,0
74803,2016-05-02 20:14:00,2026352035,0,73,6
74804,2016-05-02 20:15:00,2026352035,0,73,18
74933,2016-05-02 22:24:00,2026352035,0,73,0
74934,2016-05-02 22:25:00,2026352035,0,73,0
84637,2016-05-09 16:08:00,2026352035,0,76,40
84638,2016-05-09 16:09:00,2026352035,0,82,8
84639,2016-05-09 16:10:00,2026352035,0,93,48
84640,2016-05-09 16:11:00,2026352035,0,99,43
84641,2016-05-09 16:12:00,2026352035,0,105,13
84642,2016-05-09 16:13:00,2026352035,0,108,15
84643,2016-05-09 16:14:00,2026352035,0,105,20
84644,2016-05-09 16:15:00,2026352035,0,101,7
84645,2016-05-09 16:16:00,2026352035,0,94,0
84646,2016-05-09 16:17:00,2026352035,0,86,20
84647,2016-05-09 16:18:00,2026352035,0,89,7
84648,2016-05-09 16:19:00,2026352035,0,89,0
84649,2016-05-09 16:20:00,2026352035,0,90,17
84650,2016-05-09 16:21:00,2026352035,0,97,16
84651,2016-05-09 16:22:00,2026352035,0,99,5
84652,2016-05-09 16:23:00,2026352035,0,96,9
84653,2016-05-09 16:24:00,2026352035,0,101,12
84654,2016-05-09 16:25:00,2026352035,0,97,21
84655,2016-05-09 16:26:00,2026352035,0,98,19
84656,2016-05-09 16:27:00,2026352035,0,93,40
84657,2016-05-09 16:28:00,2026352035,0,97,76
84658,2016-05-09 16:29:00,2026352035,0,113,58
84659,2016-05-09 16:30:00,2026352035,0,121,31
84660,2016-05-09 16:31:00,2026352035,0,117,56
84661,2016-05-09 16:32:00,2026352035,0,117,69
84662,2016-05-09 16:33:00,2026352035,0,114,56
84663,2016-05-09 16:34:00,2026352035,0,106,49
84664,2016-05-09 16:35:00,2026352035,0,99,8
84665,2016-05-09 16:36:00,2026352035,0,101,17
84666,2016-05-09 16:37:00,2026352035,0,107,17
84667,2016-05-09 16:38:00,2026352035,0,108,63
84668,2016-05-09 16:39:00,2026352035,0,112,54
84669,2016-05-09 16:40:00,2026352035,0,112,61
84670,2016-05-09 16:41:00,2026352035,0,111,50
84671,2016-05-09 16:42:00,2026352035,0,118,35
84672,2016-05-09 16:43:00,2026352035,0,113,24
84673,2016-05-09 16:44:00,2026352035,0,112,20
84674,2016-05-09 16:45:00,2026352035,0,113,65
84675,2016-05-09 16:46:00,2026352035,0,110,67
84676,2016-05-09 16:47:00,2026352035,0,106,25
84677,2016-05-09 16:48:00,2026352035,0,108,18
84678,2016-05-09 16:49:00,2026352035,0,108,33
84679,2016-05-09 16:50:00,2026352035,0,109,49
84680,2016-05-09 16:51:00,2026352035,0,113,27
84681,2016-05-09 16:52:00,2026352035,0,111,69
84682,2016-05-09 16:53:00,2026352035,0,106,73
84683,2016-05-09 16:54:00,2026352035,0,101,46
84684,2016-05-09 16:55:00,2026352035,0,96,7
84685,2016-05-09 16:56:00,2026352035,0,99,11
84686,2016-05-09 16:57:00,2026352035,0,105,22
84687,2016-05-09 16:58:00,2026352035,0,106,58
84688,2016-05-09 16:59:00,2026352035,0,104,78
84689,2016-05-09 17:00:00,2026352035,0,105,63
84690,2016-05-09 17:01:00,2026352035,0,104,1
84691,2016-05-09 17:02:00,2026352035,0,107,69
84692,2016-05-09 17:03:00,2026352035,0,111,73
84693,2016-05-09 17:04:00,2026352035,0,111,80
84694,2016-05-09 17:05:00,2026352035,0,107,86
84695,2016-05-09 17:06:00,2026352035,0,107,46
84696,2016-05-09 17:07:00,2026352035,0,91,0
84697,2016-05-09 17:08:00,2026352035,0,90,0
84698,2016-05-09 17:09:00,2026352035,0,94,68
84699,2016-05-09 17:10:00,2026352035,0,102,87
84700,2016-05-09 17:11:00,2026352035,0,106,94
84701,2016-05-09 17:12:00,2026352035,0,107,84
84702,2016-05-09 17:13:00,2026352035,0,112,62
84703,2016-05-09 17:14:00,2026352035,0,114,77
84704,2016-05-09 17:15:00,2026352035,0,109,62
84705,2016-05-09 17:16:00,2026352035,0,108,0
84706,2016-05-09 17:17:00,2026352035,0,105,12
84707,2016-05-09 17:18:00,2026352035,0,105,20
84708,2016-05-09 17:19:00,2026352035,0,109,29
84709,2016-05-09 17:20:00,2026352035,0,111,56
84710,2016-05-09 17:21:00,2026352035,0,112,54
84711,2016-05-09 17:22:00,2026352035,0,107,56
84712,2016-05-09 17:23:00,2026352035,0,105,46
84713,2016-05-09 17:24:00,2026352035,0,106,35
84714,2016-05-09 17:25:00,2026352035,0,98,0
84715,2016-05-09 17:26:00,2026352035,0,96,8
84716,2016-05-09 17:27:00,2026352035,0,95,0
84717,2016-05-09 17:28:00,2026352035,0,96,15
84718,2016-05-09 17:29:00,2026352035,0,94,8
84719,2016-05-09 17:30:00,2026352035,0,92,42
84720,2016-05-09 17:31:00,2026352035,0,97,25
84721,2016-05-09 17:32:00,2026352035,0,102,26
84722,2016-05-09 17:33:00,2026352035,0,99,0
84723,2016-05-09 17:34:00,2026352035,0,94,19
84724,2016-05-09 17:35:00,2026352035,0,91,40
84725,2016-05-09 17:36:00,2026352035,0,97,71
84726,2016-05-09 17:37:00,2026352035,0,105,45
84727,2016-05-09 17:38:00,2026352035,0,112,71
84728,2016-05-09 17:39:00,2026352035,0,102,18
84729,2016-05-09 17:40:00,2026352035,0,95,9
84730,2016-05-09 17:41:00,2026352035,0,101,38
84731,2016-05-09 17:42:00,2026352035,0,103,0
84732,2016-05-09 17:43:00,2026352035,0,107,17
84733,2016-05-09 17:44:00,2026352035,0,109,0
84734,2016-05-09 17:45:00,2026352035,0,108,0
84735,2016-05-09 17:46:00,2026352035,0,106,8
84736,2016-05-09 17:47:00,2026352035,0,104,57
84737,2016-05-09 17:48:00,2026352035,0,103,7
84738,2016-05-09 17:49:00,2026352035,0,102,0
84739,2016-05-09 17:50:00,2026352035,0,99,0
84740,2016-05-09 17:51:00,2026352035,0,94,4
84741,2016-05-09 17:52:00,2026352035,0,93,17
84742,2016-05-09 17:53:00,2026352035,0,91,0
84743,2016-05-09 17:54:00,2026352035,0,101,24
84744,2016-05-09 17:55:00,2026352035,0,100,0
84745,2016-05-09 17:56:00,2026352035,0,102,0
84746,2016-05-09 17:57:00,2026352035,0,102,0
84747,2016-05-09 17:58:00,2026352035,0,103,0
84748,2016-05-09 17:59:00,2026352035,0,103,19
84749,2016-05-09 18:00:00,2026352035,0,98,25
84750,2016-05-09 18:01:00,2026352035,0,96,0
84751,2016-05-09 18:02:00,2026352035,0,93,0
84752,2016-05-09 18:03:00,2026352035,0,92,0
84753,2016-05-09 18:04:00,2026352035,0,91,0
84754,2016-05-09 18:05:00,2026352035,0,90,0
84755,2016-05-09 18:06:00,2026352035,0,88,0
84756,2016-05-09 18:07:00,2026352035,0,86,0
84757,2016-05-09 18:08:00,2026352035,0,92,6
84758,2016-05-09 18:09:00,2026352035,0,94,0
84759,2016-05-09 18:10:00,2026352035,0,94,0
84760,2016-05-09 18:11:00,2026352035,0,101,0
84761,2016-05-09 18:12:00,2026352035,0,103,14
84762,2016-05-09 18:13:00,2026352035,0,104,15
84763,2016-05-09 18:14:00,2026352035,0,98,51
84764,2016-05-09 18:15:00,2026352035,0,90,0
84765,2016-05-09 18:16:00,2026352035,0,90,0
84766,2016-05-09 18:17:00,2026352035,0,89,0
84767,2016-05-09 18:18:00,2026352035,0,90,11
84768,2016-05-09 18:19:00,2026352035,0,89,9
84769,2016-05-09 18:20:00,2026352035,0,81,0
84770,2016-05-09 18:21:00,2026352035,0,73,0
84771,2016-05-09 18:22:00,2026352035,0,80,0
84772,2016-05-09 18:23:00,2026352035,0,84,0
84773,2016-05-09 18:24:00,2026352035,0,89,9
84774,2016-05-09 18:25:00,2026352035,0,94,42
84775,2016-05-09 18:26:00,2026352035,0,93,29
84776,2016-05-09 18:27:00,2026352035,0,99,36
84777,2016-05-09 18:28:00,2026352035,0,100,59
84778,2016-05-09 18:29:00,2026352035,0,96,18
84779,2016-05-09 18:30:00,2026352035,0,101,0
84780,2016-05-09 18:31:00,2026352035,0,100,11
84781,2016-05-09 18:32:00,2026352035,0,97,6
84782,2016-05-09 18:33:00,2026352035,0,94,0
84783,2016-05-09 18:34:00,2026352035,0,99,26
84784,2016-05-09 18:35:00,2026352035,0,100,15
84785,2016-05-09 18:36:00,2026352035,0,91,0
84786,2016-05-09 18:37:00,2026352035,0,87,0
84787,2016-05-09 18:38:00,2026352035,0,86,0
84788,2016-05-09 18:39:00,2026352035,0,83,0
84789,2016-05-09 18:40:00,2026352035,0,82,0
84790,2016-05-09 18:41:00,2026352035,0,82,0
84791,2016-05-09 18:42:00,2026352035,0,84,0
84792,2016-05-09 18:43:00,2026352035,0,91,43
84793,2016-05-09 18:44:00,2026352035,0,104,41
84794,2016-05-09 18:45:00,2026352035,0,98,38
84795,2016-05-09 18:46:00,2026352035,0,90,35
84796,2016-05-09 18:47:00,2026352035,0,87,0
84797,2016-05-09 18:48:00,2026352035,0,87,0
84798,2016-05-09 18:49:00,2026352035,0,90,31
84799,2016-05-09 18:50:00,2026352035,0,93,8
